,date,tweet,hashtags
489,2020-05-06 22:56:32,Missing Outdoors... Dang this Lockdown @ যশোর বিমানবন্দর - Jashore Airport  https://www.instagram.com/p/B_2tBX9l9gh/?igshid=1ugczsxq8jj5g …,[]
490,2020-05-06 22:55:51,Are you going to have lockdown 4.0,[]
491,2020-05-06 22:55:23,"Lol nope. I haven't bought from him since the lockdown started kyunki friends did some jugaad. But yeah, that sounds like something uncle would do. 😭",[]
492,2020-05-06 22:54:35,A loyal request to all insurance companies to extend their validities as per lockdown period and help to all costomers.,[]
493,2020-05-06 22:54:09,A greatly informative episode on the life of the revered Vedic sage ASHTAVAKRA. Upanishad Ganga is a must watch. So lucky to be getting to watch such programs during #lockdown . Simply awestruck! #UpanishadGanga @DDNational 🙏 pic.twitter.com/dEukEE4txh,"['#lockdown', '#upanishadganga']"
494,2020-05-06 22:52:55,"Being a motivational speaker does not shield me from anxiety attacks, depression, or panic attacks. Yes, my problems may not be that big, but this lockdown has definitely taken a toll on my mental health. I’m constantly feeling alone. (2/3)",[]
495,2020-05-06 22:52:19,No. People can't come due lockdown. Building too won't allow,[]
496,2020-05-06 22:51:19,"The soul of India lives in it's villages
- Mahatma Gandhi
& they need equal help in these dire #lockdown days. One such village is Kusarna, Tehsil Kerakat, District Jaunpur in Uttar Pradesh where we delivered 47 Families with Ration yesterday
#FoodAid #CoronaCrisis pic.twitter.com/r12cc4qfeV","['#lockdown', '#foodaid', '#coronacrisis']"
497,2020-05-06 22:51:09,"Don't Rush Challenge | Pass The Brush Challenge with My Beautiful Girls | Lockdown Entertainment 

 Hey fam :)
This lockdown has made our life so damn boring and monotonous but we should understand that this is…  https://www.instagram.com/p/B_2saA0FcvN/?igshid=1ejrlqlfxo8dr …",[]
498,2020-05-06 22:50:42,"These 7 hospitals of Ahmedabad is now open for #coronacases as per municipal commissioner’s order.
Form tomorrow it is gonna be hell strict so, 
I request all Amdavadis to be very serious abt this if we really want to come out from lockdown soon.
#protectheprotectors
#ahmedabad pic.twitter.com/Y4SgURp6yg","['#coronacases', '#protectheprotectors', '#ahmedabad']"
499,2020-05-06 22:50:36,GF BF ALON IN HOME AT LOCKDOWN,[]
500,2020-05-06 22:50:28,"If you are not really aware , let me tell you that this is the lockdown time and Modi Ji wants to stop people from travelling that’s why he increased the prices . Understood?",[]
501,2020-05-06 22:49:08,"i want port from @BSNLCorporate  to @airtelindia @Airtel_Presence  , in this lockdown service is available???",[]
502,2020-05-06 22:47:46,Panic buying in #Ahmedabad. #SocialDistanacing went for a toss. The problem is that this government wants to do everything in style. Why to always give 3 and 4 hours? Why not to give fair amount of time? #lockdown #coronavirusinindia,"['#ahmedabad', '#socialdistanacing', '#lockdown', '#coronavirusinindia']"
503,2020-05-06 22:47:18,"I recharing myself during this lockdown to improve my painting and drawing skills.

#LifeAtHome
#RelianceGeneralInsurance
#LiveSmart #ContestAlert
@RelianceGenIn
Tagging
@Manab_m3
@esha_112
@GoswamiEsha
@Lilla_Graffeo
@Im_Monjil pic.twitter.com/mgJgjAfEEi","['#lifeathome', '#reliancegeneralinsurance', '#livesmart', '#contestalert']"
504,2020-05-06 22:46:23,"So Guyz, Here’s the Poster of My New Song “LOCKDOWN” Releasing on PR Bhagu Music YouTube Channel & There’s a Big Surprise in It ❤️You all Will see me Rapping for the Very First Time 🎙🔥Will be Waiting for ur Love & Support🙏
Singer/Rap/Music @rukhsarbhagu 
Lyrics @PargatBhagu pic.twitter.com/cixaCXREv1",[]
505,2020-05-06 22:46:08,"@myogiadityanath Dear Sir,my Maa(56)got stuck in Pathankot & today its about 2months she is facing lockdown. Punjab helpline says to ask for permission from your district.Our @dm_ghaziabad ofc say death & medical cases are allowed. I try my best caling helpline visited ofc,write.",[]
506,2020-05-06 22:45:29,"They thanked @asadowaisi & @aimim_national for support and their efforts to bring back them from other state. Total 218 people have arrived from Rehmatabad which struck their due to lockdown. 

@AimimFansClub @AIMIMONLY @HiHyderabad @NaseerGiyas @Tauseefpro @yameenkhan123 pic.twitter.com/3Q7nKX7vWn",[]
507,2020-05-06 22:40:58,"Markets were full with people today.Dont know what will happen ? Sector 31, Sector 40. most shops open and no social Distancing #Lockdown #Corona @cmohry @DC_Gurugram","['#lockdown', '#corona']"
508,2020-05-06 22:40:34,"Dear sir since from day one of the lockdown I have vitensed that in our area i.e. Ward 126 Govindrajnagar, so many whical movement till date after anonceing curfew type lockdown after 7:00pm to 7:00am, kindly look into the matter ASAP",[]
509,2020-05-06 22:40:28,"#କରୋନା_ଯୋଦ୍ଧା_ଶିକ୍ଷକଙ୍କୁ_ପ୍ରଣାମ 🙏
The #teachers are now #frontline warriors in fighting #COVID19 .They distribute books, collect reports, sanitize,create awareness, even guard to prevent lockdown violation.@CMO_Odisha @Ganjam_Admin , @Vijaykulange , @DRDAGanjam pic.twitter.com/B3YGhCCxQf","['#କରୋନା_ଯୋଦ୍ଧା_ଶିକ୍ଷକଙ୍କୁ_ପ୍ରଣାମ', '#teachers', '#frontline', '#covid19']"
510,2020-05-06 22:40:17,"Get ready for the fun track in this lockdown...
MASK ON....
(Tu launda B-Tech ka ya kar ra Mass-com, Haath me gloves pehan n put ur mask on)😆
Video will b out soon......🤓
stay tuned.......
Ab maza aayega.... @ Meerut  https://www.instagram.com/p/B_2rKaLJmJS/?igshid=uuuamb40ogtl …",[]
511,2020-05-06 22:40:10,"Ladies are not posting food during this Lockdown.. 
NO NICE FOOD TO POST??

You see, the real broke guy is your father",[]
512,2020-05-06 22:39:10,Received E-Certificate from India Runners for the month April- 2020 virtual challenge in Indoor Fitness during Lockdown. From 1st Apr to 30th Apr the total inhouse walking distance which I covered is 124 km. On an average walking distance is 4.0 kms per day. Stay home Stay Safe.  pic.twitter.com/Wf2SFJYyR6,[]
513,2020-05-06 22:38:36,"@LabourOdisha Sir, namaskar. 25 women labourers enganged in Manna Trust central kitchen, Berhampur for preparing MDM and AHAR have not received any wages for the last two months due to lockdown. Right now they are in sever financial distress. You are requested to intervene",[]
514,2020-05-06 22:38:25,Just taken my first two flights since lockdown... feels like a big step! #HAN #SGN,"['#han', '#sgn']"
515,2020-05-06 22:38:21,"Is it just me or PTCL internet has been really good during this entire lockdown? Except for one day, I haven't had to call to complain.",[]
516,2020-05-06 22:37:31,"Thousands of people r feeding to lakhs n more 'humans' across d country during the lockdown.

But only few are concerned about feeding 'ANIMALS' during the times of corona virus.

Meet vibha, a 3rd yr VET studnt who feeds more then 300 stray dogs per day. 
@milindkhandekar https://twitter.com/aajtak/status/1258048802755403777 …",[]
517,2020-05-06 22:37:19,Sure PM will convey the Covid way of life to us at large. But it’s gonna be challenging within our infrastructure & population. Plus our general disdain for rules. We’re not a disciplined lot. Post lockdown scenario is really worrying. ☹️  https://twitter.com/prasannavishy/status/1257931004381065216 …,[]
518,2020-05-06 22:37:03,Bdha red zone district ma follow karavo strictly lockdown nhi toh red zone hotspot bnse......,[]
519,2020-05-06 22:37:02,"Lockdown 3.0: Day 3 continued:

@carnatic101 session 6 recording on Raga Kambhoji. Done.",[]
520,2020-05-06 22:36:50,"We are happy to inform you that, starting today we are #resuming operations is our factories following the relaxation in national #lockdown to contain #COVID19
For more information visit -  https://www.schwingstetterindia.com/news/we-are-now-open-business …
#SCHWINGStetter pic.twitter.com/vvn5apaZ02","['#resuming', '#lockdown', '#covid19', '#schwingstetter']"
521,2020-05-06 22:36:20,Complete lockdown! People are gathering for funerals in huge crowds! Pls look into these things.,[]
522,2020-05-06 22:36:14,kungotandara mu lockdown good to be back in comms with you chief its been way too long,[]
523,2020-05-06 22:35:21,"In Present Situation. 
We should to increase immunity power and fight against Corona directly, 
not from lockdown.
ಮಾಡು ಇಲ್ಲವೇ ಮಡಿ ಹೋರಾಟ!
#lockdownextension
#Corona
@PMOIndia
@CMofKarnataka
@AmitShah","['#lockdownextension', '#corona']"
524,2020-05-06 22:35:08,Ahmedabad lockdown ....loaction vishala circle ...no 1 is serious here about COVID19  pic.twitter.com/HcacbmlOI8,[]
525,2020-05-06 22:33:59,Is this acceptable during lockdown ??  pic.twitter.com/mQc0gwt25w,[]
526,2020-05-06 22:33:44,Just after giving few exceptions the count of Covid-19 patients has increased dramatically. @CMOMaharashtra must rethink on easing of lockdown. Strict and complete lockdown must be followed for atleast 14 days.,[]
527,2020-05-06 22:33:32,"@Airtel_Presence @airtelindia @TRAI 
Dear Airtel I want to port my Number into another please help me to get this in this Lockdown situation . I'm by registering my problem nothing is changing still problem as it is . Please do needful regarding this.",[]
528,2020-05-06 22:33:24,"To my brothers and sisters in Mombasa Old Town, the lockdown was long overdue. The cases are going up. Saving lives is wat matters rn. Pls follow the Gov't and Health Authorities rules, do not do anything stupid. 15 days will pass and u can go back to ur normal lives. #StayHome",['#stayhome']
529,2020-05-06 22:32:49,international Labour organisation ne Kaha 90persent contract labour kind noukri Gaye. thanku  pm. for lockdown,[]
530,2020-05-06 22:32:40,Govt of @OfficeofUT  deserves a medallion on being contributor on 33% covid cases in india ! This is what we get of khichadi sarkar out to appease minorities goondas and fail to implement lockdown ..@amitmalviya @AUThackeray @TimesNow @republic indians pay heavily https://twitter.com/republic/status/1258069546306584579 …,[]
531,2020-05-06 22:32:16,Sir eid k din to lockdown nh hoga na,[]
532,2020-05-06 22:31:38,"For #TEAMNDRFINDIA the motto is saving lives and beyond and it means reaching out to all lives. Even the voiceless poor animals struggling in the Lockdown . 
#voiceofvoiceless
#हमज़मीन
@NDRFHQ @ndmaindia @TheVikasKhanna @AnupamkPandey @1Ndrf pic.twitter.com/nplp3Y1Uvs","['#teamndrfindia', '#voiceofvoiceless', '#हमज़मीन']"
533,2020-05-06 22:31:10,"Note this is a very old picture and video. I have not gone out to purchase any non-essential item during this lockdown.
.
.
#foodie #photooftheday #picoftheday #foodbloggers #fooddiaries #foodstagram #foodlover…  https://www.instagram.com/p/B_2qHiJlIjh/?igshid=og1crsz6m3c0 …","['#foodie', '#photooftheday', '#picoftheday', '#foodbloggers', '#fooddiaries', '#foodstagram', '#foodlover']"
534,2020-05-06 22:28:45,"Govt has allowed entry of maids but has left the decision to the wisdom of RWA's.

Now people are ofcourse scared since many of house keeps comes frm hotspots. 

Bt today covered a maid who is widow and runs a family of 5.
Single tym meal is all they gt
#lockdown #MigrantWorkers https://twitter.com/aajtak/status/1258072391495942144 …","['#lockdown', '#migrantworkers']"
535,2020-05-06 22:28:15,"""Ab paayein free offers lockdown khatam hone tak!""

What does this @ShaadiDotCom tagline mean anyway? 🤷🏽‍♂️",[]
536,2020-05-06 22:26:53,Please resume flight from ahmedabad to USA.. I'm stuck in India during this lockdown.. my husband is in USA..And my visa will expire soon.. I need to go USA.. for my family. Please please help..,[]
537,2020-05-06 22:25:01,I mean all that was sacrificed in that 40+ day lockdown is now wasted. It’s appalling. And the reasons they give! 🤦🏽‍♂️,[]
538,2020-05-06 22:24:56,"Dear @BSYBJP we request you to release economic package to poor peasants who were unemployed during lockdown who are in urgent need of help🌾🌸🌼🌻🙏
Please Help us  @BSYBJP @GovindKarjol @LaxmanSavadi @CMofKarnataka @ShashikalaJolle @AmbedkarCaravan @tv9kannada @suvarnanewstv pic.twitter.com/awCpmJhV7m – at Athani",[]
539,2020-05-06 22:24:18,"It should be considered seriously post lockdown 3,be well prepared to carry on with calculated directives to the people to move along with economic revival and at the same time to keep the virus in check from further spread.  https://twitter.com/rssurjewala/status/1257909361340342272 …",[]
540,2020-05-06 22:23:38,"Good Evening dears,                                    Reopening of liquor vends after weeks of lockdown resulted in predictable  http://chaos.In  city after city,social distancing norms broke down and police…  https://www.instagram.com/p/B_2pQYFFbqW/?igshid=1ncayo25jswan …",[]
541,2020-05-06 22:23:30,"AIAPGET 2020 Dates have been rescheduled due to the 21-day lockdown and registration process has begun from May 06, 2020, and will be available till June 05, 2020, earlier the registration was stipulated to start…  https://www.instagram.com/p/B_2pPNLjOFa/?igshid=17da4gzo68h43 …",[]
542,2020-05-06 22:23:23,@HardeepSPuri @DrSJaishankar Sir my son is stuck up in Toronto since just before lockdown he had a Air India tkt but not able to come back After seeing the 1 phase of evacuation timetable where Canada is not included he is more jittery kindly help .,[]
543,2020-05-06 22:23:01,The biggest dark spot in India’s lockdown  has been its lack of planning about migrant workers. Clueless and insensitive government.,[]
544,2020-05-06 22:22:54,"Successfully we completed #FeedTheNeedy #Day40.
Today's dinner is #Roti n #AalooSoyabean
#Covid19 #Lockdown #Social_Distancing #IndiaAgainstCorona #BJP4Seva @BJP4Bengal @BJYMinWB @KishorBarmanBJP pic.twitter.com/CoXufS1F71","['#feedtheneedy', '#day40', '#roti', '#aaloosoyabean', '#covid19', '#lockdown', '#social_distancing', '#indiaagainstcorona', '#bjp4seva']"
545,2020-05-06 22:21:48,"My course completion certificate for ""How to Close Deals, Sales Closing Techniques !"" @SaveTime #LockDown_3.0 pic.twitter.com/ZEdaAy33tH",['#lockdown_3']
546,2020-05-06 22:19:23,@JioCare @reliancejio u guys have the most pathatic service . Buglers . 3 kbps internet speed at time of lockdown @TRAI @aajtak @PMOIndia,[]
547,2020-05-06 22:18:55,Are you both getting married after Lockdown ?? Will you change DP or leave Tweeter  https://twitter.com/Realbharti/status/1258074274314813442 …,[]
548,2020-05-06 22:18:34,"Going to neighbour's home, gathering in society premises in this lockdown has proved that educated people are illiterate. They are not only threat to others but to their family first. Stay away from such morons.

#lockdown #Surat","['#lockdown', '#surat']"
549,2020-05-06 22:16:43,feeling sad :( for Airtel (sabse tezz network). Lockdown ne tujhe bhi slow kar diya.,[]
550,2020-05-06 22:16:36,"End the lockdown :P , excel pan band hoil lagech :P",[]
551,2020-05-06 22:16:01,"Lockdown 1 -ok
Lockdown 2 -ok
Lockdown 3- ok
4% Dearness Allowance  Deduction -ok
Wine tax -ok
Petrol diesel price increase ???
Laborers train ticket ???

After all, what does the government want ?",[]
552,2020-05-06 22:13:13,"Just a reminder that we @Greenwaveses still operating and sending out seedballs during this period of #lockdown. We have a surplus of seed stocks due to cancellation of works, so do please take advantage of our extra-special offers, and help our pollinators! #environment #green pic.twitter.com/VY53VAe8Qc","['#lockdown', '#environment', '#green']"
553,2020-05-06 22:13:07,"A ride in afternoon at fishing village Pali at Uttan, Bhayanadar west with beautiful sea, clear blue sky, empty road .... Lockdown made shine light of nature 

#mumbai #likes #follow #love #elders #dementia…  https://www.instagram.com/p/B_2nof6gA8u/?igshid=rf8amv8n7gcl …","['#mumbai', '#likes', '#follow', '#love', '#elders', '#dementia']"
554,2020-05-06 22:12:57,"At Vellore, Tamil Nadu ±10K people along with patients awaiting to return Kolkata. @jdhankhar1 Sir, Requesting your immediate intervention for returning patients stuck due to lockdown outside WB. Our CM didn't respond to our request yet.  pic.twitter.com/0Zi0nPizky",[]
555,2020-05-06 22:12:42,"Good decision
But
Poor disaster management
By AMC...

But after seeing chaos on every street
Despairingly want to say.

"" Marenge sab ke sab...😣😠😖 ""
.
.
#AMC #DisasterManagement #Ahmedabad #Covid19 #Media #News #curfew #lockdown Ahmedabad #vijayrupani #dgp #jyantiravi","['#amc', '#disastermanagement', '#ahmedabad', '#covid19', '#media', '#news', '#curfew', '#lockdown', '#vijayrupani', '#dgp', '#jyantiravi']"
556,2020-05-06 22:12:26,With sweet shops closed and no takers for millions of litres of milk in last one month milk traders organisations have requested government to help them out.....they have but no shame in seeking help but no concern to help millions of children affected by lockdown....God help,[]
557,2020-05-06 22:12:02,Prevention is the only cure #COVID19 #lockdowneffect #lockdown #CoronaOutbreak,"['#covid19', '#lockdowneffect', '#lockdown', '#coronaoutbreak']"
558,2020-05-06 22:10:50,@Arnabunofficial Flat owners pressuring for deposit the rent in lockdown.,[]
559,2020-05-06 22:10:22,Whilst we are watching @vickykaushal09 @yamigautam in  #urithemovie on @ZEE5India .. my dog has eyes for me only 😁 the josh is always high #lockdown or no lockdown 💪@AdityaDharFilms @RSVPMovies @RonnieScrewvala pic.twitter.com/bKAEqHIz8T – at Brigade Lakefront,"['#urithemovie', '#lockdown']"
560,2020-05-06 22:10:03,Lockdown in India eased but self -lockdown continues...#lockdown,['#lockdown']
561,2020-05-06 22:09:52,"Tried my hands very first time to make the Mouth watering IDLY CHILLY...
Chef @piyushrahud #chefpiyushrahud
#homemade #idlichilly #recepie #quarantinelife #lockdown #keepcooking #stayhome #staysafe #stayfit…  https://www.instagram.com/p/B_2nrrHJOBN/?igshid=gc0hecamo8y1 …","['#chefpiyushrahud', '#homemade', '#idlichilly', '#recepie', '#quarantinelife', '#lockdown', '#keepcooking', '#stayhome', '#staysafe', '#stayfit']"
562,2020-05-06 22:08:45,"Hello @airtelindia @Airtel_Presence 
From the last few days i am suffering very  poor Internet conncetion and even not getting proper network . I am suffering a lot in this Lockdown and not able to do any kind of work because of very poor internet speed. Please Response Quickly.",[]
563,2020-05-06 22:08:20,Lockdown thanks up police by my friend  pic.twitter.com/mny6leG0Id,[]
564,2020-05-06 22:08:11,"@vijayrupanibjp @dgpgujarat @myogiadityanath @dreamgirlhema @ptshrikant 
Pls do the needful to send them Mathura . They all are  living in very adverse conditions since beginning of lockdown. Their families members are much worried for them. Pls help them.
 @MathuraDm  https://twitter.com/jhalajhal/status/1258070945589231616 …",[]
565,2020-05-06 22:07:51,"Abstract Drawing, Marker A4 paper, By Makhdoom Sadiq Khan 6May20

#creative #neoexpressionism #artistinisolation #imaginative #abstract #abstractexpressionism #abstractdrawing #lockdown #covid19crisis #pandemic #triangles #mysterious #haunteddrawing #scary #makhdoomsadiqkhan pic.twitter.com/xzFXeC5GpE","['#creative', '#neoexpressionism', '#artistinisolation', '#imaginative', '#abstract', '#abstractexpressionism', '#abstractdrawing', '#lockdown', '#covid19crisis', '#pandemic', '#triangles', '#mysterious', '#haunteddrawing', '#scary', '#makhdoomsadiqkhan']"
566,2020-05-06 22:07:36,Sir  a strong fine must be imposed on everyone who spit on streets peoples in india  have habit of spitting gutka khaini etc on streets now Kolkata police should take strict action on every spitters .sir hope howrah bridge will be split free even after lockdown .good step by KP  https://twitter.com/KPTrafficDept/status/1257934829745655809 …,[]
567,2020-05-06 22:07:35,I am apprehending a harsher lockdown after this relaxation,[]
568,2020-05-06 22:07:25,"Mom-dad's wedding anniversary celebration at home admist the lockdown!! @ Delhi, India  https://www.instagram.com/p/B_2nZx6HAkY/?igshid=1pgukls0imfki …",[]
569,2020-05-06 22:07:18,"Many non essentials are essentials for others. So one should not put everyone in the same category. Similarly, no need to cry over relaxation of lockdown. There should have exit now, we cannot lock inside home forever. Don’t try people’s patience",[]
570,2020-05-06 22:07:14,"CG and SG has to take responsibility together for this failure. No blame game. If CG wants to wash hands off, then just lift lock down and later say.. we just lifted lockdown and SG should have taken call case by case. And failed SG just to blame CG as if it's an imposition on SG",[]
571,2020-05-06 22:06:06,I am sure there may be many such positive out puts of covid lockdown & we can use social media effectively to  inspire people.,[]
572,2020-05-06 22:05:28,"Miss my coffee dates 😍. What are you missing this lockdown? 
.
.
.
#stayathome #phase #coffeelover #coffeedates #coffeeshop #costacoffee @ Costa Coffee  https://www.instagram.com/p/B_2nLbYHKbf/?igshid=zruhmzentbnd …","['#stayathome', '#phase', '#coffeelover', '#coffeedates', '#coffeeshop', '#costacoffee']"
573,2020-05-06 22:04:54,#Lockdown is directly proportionate to success of #demonetization #COVID19 #COVID19Lockdown #COVID19India #Lockdown3 #CoronaUpdatesInIndia #Clueless #endthelockdownnow #indialockdown #MigrantLabourers #PMCares,"['#lockdown', '#demonetization', '#covid19', '#covid19lockdown', '#covid19india', '#lockdown3', '#coronaupdatesinindia', '#clueless', '#endthelockdownnow', '#indialockdown', '#migrantlabourers', '#pmcares']"
574,2020-05-06 22:04:22,It seems leadership in gujarat is under quarantine. Lockdown on essential services on short notice has created mess on streets. Those who beleived in govt and didnt stocked essentials are  in panic mode. Ideally provision store should have been kept out of this.,[]
575,2020-05-06 22:03:43,"Sir , again... It's an earnest request to you... Please impose full lockdown in the state , otherwise aftr some days things will out of our control because as we can see the number of corona victims are increasing very rapidly on our state which is a kind of threat to us.",[]
576,2020-05-06 22:01:58,"Taking advantage of the suspension of passenger train services due to the #lockdown, the authorities completed a major bridge repair work in the #Mysuru Railway Division in a record time of seven days. pic.twitter.com/2E69ska36S","['#lockdown', '#mysuru']"
577,2020-05-06 22:01:33,"Since the lockdown has opened up for essential services, do you still believe washing machine repair is not essential one, my parents aged 75 years are still suffering because of non working machine @IFBAppliances",[]
578,2020-05-06 22:00:49,"@goairlinesindia my flight tickets cancelled due to covid-19all India lockdown.i want full refund in my bank account as per@DGCA guidelines issued,my PNR number_G5HBTS my Gmail _skumarisonika@gmail.com .my Mobile no_6205127601 travelling date_20april2020, booking date_4april2020",[]
579,2020-05-06 22:00:45,@HemantSorenJMM sir kindly look into this matter as #karnaktaka government is not allowing anyone to move out of the state. Our many #Jharkhand friends stuck there in lockdown down .  https://twitter.com/IndiaToday/status/1258066279904280580 …,"['#karnaktaka', '#jharkhand']"
580,2020-05-06 22:00:36,"@CMOMaharashtra it's humble request to you please start Total Lockdown for 10 days. If you can't take decision resign it. 
@rajeshtope11
#resignuddhav #COVID2019india #LockdownMumbai","['#resignuddhav', '#covid2019india', '#lockdownmumbai']"
581,2020-05-06 22:00:20,"Amazing that with the world in a lockdown and pollution levels dipping, we can now  see the Dhauladhar range from Jalandher, Kanchenjunga from Siliguri and Mt. Everest from Bihar.

If we stay home a little longer, the end of the lockdown will also be soon visible from our homes.",[]
582,2020-05-06 21:59:33,About lockdown!  It is minimum period of 76 days full lock to avoid corona ! But  full lock is not possible in the vast country like India! So the corona mark in three zone I.e Red-Orange-Green ! Where the case is 0 it is green corona free zone up to 10 orange above red.,[]
583,2020-05-06 21:58:43,Lockdown in a pandemic is captivity wherein rights of citizens are curtailed.,[]
584,2020-05-06 21:58:00,No twitter is not so boring. If u r lezy it bcoz of lockdown,[]
585,2020-05-06 21:57:41,"@vijayrupanibjp @dgpgujarat my cousin details are given below 
Atul s/o lalji 9760691202
Dilips/o lalji 9897634950 with 9 others are stuck in lockdown since beginning at Chauba Bhavan, Asharva,  Ahmadabad , are resident of Mathura U.P. pls send them Mathura. @myogiadityanath",[]
586,2020-05-06 21:57:34,@narendramodi @PMOIndia sir while easing Lockdown government should give a serious thought on how to reopen schools. It will have a devasting impact on young minds if these kids are deprived of school please.,[]
587,2020-05-06 21:56:59,"Kindly let us know when government is going to remove lockdown and , middle class family is getting frustrated without job and business #pmoindia #cmopunjab #corruptgoverments","['#pmoindia', '#cmopunjab', '#corruptgoverments']"
588,2020-05-06 21:54:50,"Hello @dtptraffic 

Today I got a message from Vaahan saying that I have been charged for over speed ride somewhere in Delhi. This is to let you know that I live in Greater Noida for last two years and I haven't been to Delhi during this lockdown. – at Nimbus Express Park View",[]
589,2020-05-06 21:51:08,"Just feel stimulus packages shouldn't happen for the sake of boosting stock markets.

They rather come up when the business are really in a better position to make the most of them.

So may be govt. is just trying to bring the package announcement in line with lockdown opening.",[]
590,2020-05-06 21:50:41,@airtelindia @airtelnews worst internet speed on this location my money going waste i only wait for covid19 lockdown after that I port my number to jio bye... – at Gurukulam 2Nd Pitch,[]
591,2020-05-06 21:49:41,During lockdown one of a wowen roallimg lpg gas coz she doesnt have bike cycle to  load and i offer her i will deliver her she no thanks first social distance than help first i thought she showing attitude and…  https://www.instagram.com/p/B_2lXzFFion/?igshid=1kecll4rlg4y4 …,[]
592,2020-05-06 21:48:46,"@kritisanon Hi Kriti. Big fan of urs. What are the activities u doing during lockdown, and how are u so fit? How can one meet u? Hope we get to watch ur nxt movie soon",[]
593,2020-05-06 21:47:47,"@dm_ghaziabad 

Respected DM
As you know due to lockdown schools are closed and I appreciate school is taking initiative to teach but it's not teaching.
Most of Schools is playing with kids mental as well physical health. 
Please do something 

Regards
Responsible Citizen",[]
594,2020-05-06 21:47:44,"lockdown_2.0 
#FightAgainstCoronavirus
#meerut_cases_INCRESING
#world_biggest_crises
#fight_against_covid_19
#coronavirus #coronavirus #loveyourself #indiafightscorona @ Mawana Road, Meerut  https://www.instagram.com/p/B_2lJlFneLA/?igshid=50se68a6fyey …","['#fightagainstcoronavirus', '#meerut_cases_incresing', '#world_biggest_crises', '#fight_against_covid_19', '#coronavirus', '#coronavirus', '#loveyourself', '#indiafightscorona']"
595,2020-05-06 21:47:13,"Kindly extend the lockdown and curfew by strictly......now this is the critical time we want to follow strictly...... otherwise the situation will be out of control in India according to my senario.
Regards – at Ludhiana Airport (LUH)",[]
596,2020-05-06 21:46:56,Unlimited lockdown results  https://twitter.com/IffiViews/status/1258067473326317569 …,[]
597,2020-05-06 21:46:03,"School Owners are now getting highly frustrated it's now 3rd month the schools are completely under lockdown &forced to pay salaries, rents &utilities, parents have stopped sending fee, this uneven distribution of lockdown is not acceptable, with SOPs allow to open  from June 1st",[]
598,2020-05-06 21:45:58,Really I am so very happy and my child's learning won't be affected because of the lockdown! #ByjusClasses pic.twitter.com/5otMVjBqNU,['#byjusclasses']
599,2020-05-06 21:44:25,Any way I am enjoying all your delicacies during the lockdown.,[]
600,2020-05-07 23:59:54,"@rblbank Lockdown is for physical distancing, not responding to mails or calls. Why no response from your team even after one month?",[]
601,2020-05-07 23:58:41,We need strict Lockdown,[]
602,2020-05-07 23:58:38,"#Day97 On the occasion of Buddha Jayanti, guided virtual tour of Lumbini by Anil Chitrakar is a beauty in disguise itself during this this lockdown.  pic.twitter.com/OCpcwPTBaL",['#day97']
603,2020-05-07 23:57:08,"Hv u observed this?
Jis din PM Imran Khan announce krte hn k ab se #lockdown khtm usi din. Exactly usi dn Sindh me #COVID cases aur Corona deaths barh jati hn aur report ana shru hojati hn k Corona is getting out of control. Kya chakkar hai? #Covid_19
#بلاول_زرداری_جواب_دینا_ہوگا","['#lockdown', '#covid', '#covid_19', '#بلاول_زرداری_جواب_دینا_ہوگا']"
604,2020-05-07 23:57:07,You should ask why the shops are selling liquor at 2x the rate. Is it to offset the bottles they sold during lockdown ?,[]
605,2020-05-07 23:55:53,We have still no new case bcoz of end of lockdown 2.0. May be next week we can expect daily cases crossing 4000 or more. Delhi is again rising while as per govt containment areas r coming down.,[]
606,2020-05-07 23:55:43,Haryana thekas are selling liquor for twice the stipulated amount right now to offset the liquor sold during lockdown. What a move,[]
607,2020-05-07 23:54:22,"I'm not politician But i hope you Explain me this logic...
@PMOIndia order #StayHomeStaySafe
No one Agree
@RBI order #NoEmi #deduct till lockdown
#jamati not agree to Follow orders
All #Chiefminister @myogiadityanath @ArvindKejriwal also not follow the orders remove #lockdown","['#stayhomestaysafe', '#noemi', '#deduct', '#jamati', '#chiefminister', '#lockdown']"
608,2020-05-07 23:54:11,"@DGCAIndia @makemytrip @AirAsiaSupport  i request you to DGCA please help in this matter, due to lockdown my tickwts were cancelled and air asia refund the whole amount on 09th april but make my trip said u get credit voucher for this and even no  one gave resilutuon in MMT.  https://twitter.com/munjal123/status/1255911347985899520 … pic.twitter.com/mEHLvAD7fQ",[]
609,2020-05-07 23:53:55,"Secondly, the lockdown impacted business shut-down, the chemical plants should have been handled differently from beginning. An accident has happened, let LG pay for it. By shutting the company permanently nothing is going to be achieved,instead further economy will be dented",[]
610,2020-05-07 23:52:15,"The World Health Organization (@WHO) has opposed ending the lockdown in Pakistan, saying the decision could spread the virus to dangerous levels.
@BBhuttoZardari @ImranKhanPTI
@sherryrehman @ShahNafisa
#COVIDisNotFlu https://samachar.pk/?p=12452 ",['#covidisnotflu']
611,2020-05-07 23:51:30,"We ve done alot of shows 2 appreciate, show solidarity with the GoS when they took difficult decision regarding the lockdown, be it initiating the lockdown, bans  prayers at mosques to avoid corona spread or raising testing capacity(which has dropped now) @SaeedGhani1",[]
